"id","obj_vesion","date_created","message_type","template","notification_type","language"
"997","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","352","2"
"998","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","352","3"
"999","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","353","1"
"1000","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","353","2"
"1001","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","353","3"
"1002","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","354","1"
"1003","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","354","2"
"1004","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","354","3"
"1005","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","355","1"
"1006","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","355","2"
"1007","0","2011-04-25T00:00:00.0","TEXT","Not eating doesn't mean baby is not hungry.Baby may not like the food.Try2add different things to change taste or change thickness of food.Never rush feeding.Baby can choke.Baby may refuse food if not well.If not well,breastfeed a lot til baby is better.When better add 1 extra meal a day for 2 wks 4 baby to gain strength.Baby needs3meals a day.1soup ladle of food&1stew ladle of stew w/fish,meat or beans.2tablespoon of fruit/vegetable&breastfeed day&night.","355","3"
"1008","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","356","1"
"1009","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","356","2"
"1010","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","356","3"
"1011","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","357","1"
"1012","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","357","2"
"1013","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","357","3"
"1014","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","358","1"
"1015","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","358","2"
"1016","0","2011-04-25T00:00:00.0","TEXT","At 8 mos,baby should sit well&may crawl.Some pull themselves up,grabbing any chair or table&stand.If baby does not walk yet don't worry.From standing baby may cry to sit back down.Don't rush to pick her.Show her how to bend knees so she can sit softly.Let baby move about free so she can learn.Make sure area baby plays is clear of fire,sharp things& things that can be picked&put in her mouth.Be sure baby is always watched&stays safe.","358","3"
"1017","0","2011-04-25T00:00:00.0","TEXT","Now that baby eats3meals a day,U may feel like U can stop breastfeeding.Baby needs food besides breastmilk,but breastmilk is still very important.Baby needs alot of energy to grow&can't get enough from food alone.Breastmilk has vitamins&nutrients that keep baby growing well&protects against disease.Breastfeed baby til 2 yrs.Give breast B4 other foods to be sure baby gets plenty milk each day,but breastmilk doesn't take the place of a meal of food","359","1"
